,windSpeed,humidity,temperature,energy,hour,day_of_week,month
2013-10-11 18:00:00,7.6,0.89,13.13,3459.689000900001,18,4,10
2013-10-11 19:00:00,7.19,0.91,12.66,3359.3240018999986,19,4,10
2013-10-11 20:00:00,7.27,0.9,13.06,3045.034000200001,20,4,10
2013-10-11 21:00:00,7.21,0.91,12.97,2747.0710007,21,4,10
2013-10-11 22:00:00,7.15,0.91,12.59,2253.181001,22,4,10
2013-03-26 00:00:00,4.4,0.67,1.32,2643.176999400001,0,1,3
2013-03-26 01:00:00,4.3,0.66,1.29,2102.6659993999992,1,1,3
2013-03-26 02:00:00,4.49,0.65,1.28,1797.8519986000001,2,1,3
2013-03-26 03:00:00,4.57,0.63,1.22,1672.8749984999997,3,1,3
2013-03-26 04:00:00,4.65,0.65,0.85,1610.7909998000002,4,1,3
2013-03-26 05:00:00,4.95,0.66,0.86,1687.2609992000002,5,1,3
2013-03-26 06:00:00,5.25,0.66,0.81,2040.1079995999999,6,1,3
2013-03-26 07:00:00,5.65,0.66,0.77,2607.3779997999995,7,1,3
2013-03-26 08:00:00,5.78,0.66,0.81,3027.364999300001,8,1,3
2013-03-26 09:00:00,6.54,0.67,1.22,2886.240001699999,9,1,3
2013-03-26 10:00:00,6.38,0.66,1.2,2817.822999899999,10,1,3
2013-03-26 11:00:00,6.37,0.63,1.2,2782.6119993,11,1,3
2013-03-26 12:00:00,6.25,0.63,1.2,2842.558999999998,12,1,3
2013-03-26 13:00:00,5.92,0.62,1.27,2868.3519999999994,13,1,3
2013-03-26 14:00:00,5.99,0.62,1.36,2843.9199982999994,14,1,3
2013-03-26 15:00:00,6.18,0.62,1.34,2857.8339985000007,15,1,3
2013-03-26 16:00:00,6.0,0.63,1.36,3100.8290002999997,16,1,3
2013-03-26 17:00:00,5.38,0.62,1.46,3517.1389986999984,17,1,3
2013-03-26 18:00:00,4.71,0.61,1.75,4048.7619971999998,18,1,3
2013-03-26 19:00:00,4.05,0.62,1.64,4544.692001400001,19,1,3
2013-03-26 20:00:00,3.71,0.65,1.27,4436.1259993,20,1,3
2013-03-26 21:00:00,3.62,0.66,1.23,4247.326000299998,21,1,3
2013-03-26 22:00:00,3.59,0.68,1.12,3856.653999200001,22,1,3
2013-03-26 23:00:00,3.45,0.71,1.06,3115.7449999999985,23,1,3
2013-01-03 00:00:00,4.78,0.91,10.69,2412.873000299999,0,3,1
2013-01-03 01:00:00,4.18,0.94,10.31,1884.0650002999998,1,3,1
2013-01-03 02:00:00,4.33,0.93,10.27,1569.3399997,2,3,1
2013-01-03 03:00:00,4.27,0.94,10.28,1395.4460006999996,3,3,1
2013-01-03 04:00:00,3.95,0.93,10.19,1342.5089993000001,4,3,1
2013-01-03 05:00:00,3.82,0.96,9.74,1380.2959997000007,5,3,1
2013-01-03 06:00:00,4.81,0.94,9.72,1638.687001,6,3,1
2013-01-03 07:00:00,5.21,0.94,9.65,1993.7680000999999,7,3,1
2013-01-03 08:00:00,4.94,0.95,9.73,2410.2250008000005,8,3,1
2013-01-03 09:00:00,4.49,0.94,10.13,2504.7459992999998,9,3,1
2013-01-03 10:00:00,4.6,0.9,10.26,2519.107999899999,10,3,1
2013-01-03 11:00:00,4.77,0.9,10.42,2531.6850002999995,11,3,1
2013-01-03 12:00:00,4.02,0.9,10.92,2617.957999899999,12,3,1
2013-01-03 13:00:00,4.3,0.87,11.41,2586.8340004,13,3,1
2013-01-03 14:00:00,4.49,0.87,11.39,2506.5600014,14,3,1
2013-01-03 15:00:00,4.29,0.87,11.38,2592.6399976,15,3,1
2013-01-03 16:00:00,4.07,0.89,10.86,3011.2249989999978,16,3,1
2013-01-03 17:00:00,3.73,0.92,10.42,3693.5800007999997,17,3,1
2013-01-03 18:00:00,3.75,0.9,10.71,4104.4950011,18,3,1
2013-01-03 19:00:00,4.85,0.88,10.69,4231.491998400001,19,3,1
2013-01-03 20:00:00,4.48,0.9,10.79,3991.334999200001,20,3,1
2013-01-03 21:00:00,4.37,0.89,10.85,3753.153998599999,21,3,1
2013-01-03 22:00:00,3.92,0.87,11.21,3379.7799998999994,22,3,1
2013-01-03 23:00:00,4.57,0.89,10.84,2780.7059993,23,3,1
2013-10-29 00:00:00,4.51,0.83,9.1,1782.3279990999995,0,1,10
2013-10-29 01:00:00,5.59,0.84,8.71,1385.3640001000003,1,1,10
2013-10-29 02:00:00,5.1,0.85,8.63,1179.113,2,1,10
2013-10-29 03:00:00,4.94,0.87,8.19,1078.1219995,3,1,10
2013-10-29 04:00:00,4.75,0.86,8.17,1071.2730003999995,4,1,10
2013-10-29 05:00:00,4.33,0.86,7.77,1167.6419999000002,5,1,10
2013-10-29 06:00:00,4.39,0.87,7.69,1408.5850005,6,1,10
2013-10-29 07:00:00,4.61,0.86,7.67,1856.5500000000006,7,1,10
2013-10-29 08:00:00,4.67,0.84,8.27,2177.6770007999994,8,1,10
2013-10-29 09:00:00,5.7,0.79,9.49,2185.556000800001,9,1,10
2013-10-29 10:00:00,5.85,0.75,10.87,2082.5160007999993,10,1,10
2013-10-29 11:00:00,5.83,0.73,11.48,2006.7249992,11,1,10
2013-10-29 12:00:00,5.82,0.68,11.68,2038.383998900001,12,1,10
2013-10-29 13:00:00,6.46,0.61,12.06,2083.4449997000006,13,1,10
2013-10-29 14:00:00,6.88,0.59,12.38,1980.4290002000005,14,1,10
2013-10-29 15:00:00,6.18,0.57,12.0,2006.0189999999996,15,1,10
2013-10-29 16:00:00,5.01,0.6,10.88,2237.3440002,16,1,10
2013-10-29 17:00:00,4.27,0.67,9.59,2869.2299992000003,17,1,10
2013-10-29 18:00:00,4.0,0.72,9.01,3438.914000200001,18,1,10
2013-10-29 19:00:00,3.86,0.75,8.11,3670.6880004999994,19,1,10
2013-10-29 20:00:00,3.76,0.78,7.67,3476.2779999999984,20,1,10
2013-10-29 21:00:00,3.78,0.81,7.55,3211.7220005,21,1,10
2013-10-29 22:00:00,3.66,0.84,6.94,2820.2489975,22,1,10
2013-10-29 23:00:00,3.29,0.86,6.86,2282.1549993999997,23,1,10
2013-10-09 23:00:00,4.68,0.72,8.53,1571.3349996999998,23,2,10
2013-10-10 00:00:00,4.56,0.73,8.46,1368.6840005000001,0,3,10
2013-10-10 01:00:00,4.78,0.75,8.36,1153.2709997,1,3,10
2013-10-10 02:00:00,4.87,0.74,8.07,1049.8130002999999,2,3,10
2013-10-10 03:00:00,5.64,0.71,8.43,1025.3700002000003,3,3,10
2013-10-10 04:00:00,5.49,0.7,8.04,1072.8129999,4,3,10
2013-10-10 05:00:00,5.6,0.71,8.01,1320.8439999999998,5,3,10
2013-10-10 06:00:00,5.81,0.71,7.63,1961.0070004000008,6,3,10
2013-10-10 07:00:00,6.01,0.72,7.6,2201.277000099999,7,3,10
2013-10-10 08:00:00,6.28,0.7,8.07,1983.7799992999992,8,3,10
2013-10-10 09:00:00,6.81,0.67,9.19,1882.0430000999997,9,3,10
2013-10-10 10:00:00,7.21,0.63,10.2,1878.4349990000003,10,3,10
2013-10-10 11:00:00,7.04,0.6,10.48,1904.3119995999996,11,3,10
2013-10-10 12:00:00,7.17,0.57,11.7,1894.4899992999995,12,3,10
2013-10-10 13:00:00,7.56,0.57,11.78,1890.2119999999995,13,3,10
2013-10-10 14:00:00,7.45,0.59,11.82,1922.9270001,14,3,10
2013-10-10 15:00:00,6.58,0.61,11.44,2021.8439989000005,15,3,10
2013-10-10 16:00:00,7.52,0.65,10.84,2420.9139993,16,3,10
2013-10-10 17:00:00,6.74,0.67,10.28,2937.3800001,17,3,10
2013-10-10 18:00:00,6.18,0.67,9.77,3436.7629988000003,18,3,10
2013-10-10 19:00:00,6.21,0.69,9.24,3319.7740009999993,19,3,10
2013-10-10 20:00:00,5.78,0.71,9.08,3124.558998000001,20,3,10
2013-10-10 21:00:00,6.97,0.71,9.06,2772.551999400001,21,3,10
2013-10-10 22:00:00,6.46,0.72,9.11,2214.0580003000005,22,3,10
2013-02-08 00:00:00,2.36,0.9,1.88,2523.7059988,0,4,2
2013-02-08 01:00:00,2.58,0.9,1.77,1993.5719981,1,4,2
2013-02-08 02:00:00,2.0,0.85,1.66,1681.6899996000002,2,4,2
2013-02-08 03:00:00,2.79,0.87,1.16,1544.3940003000005,3,4,2
2013-02-08 04:00:00,2.7,0.87,1.13,1514.6340004999995,4,4,2
2013-02-08 05:00:00,2.81,0.87,1.09,1564.5379995999995,5,4,2
2013-02-08 06:00:00,2.28,0.85,0.98,1936.1429997,6,4,2
2013-02-08 07:00:00,2.57,0.85,0.81,2603.029000699999,7,4,2
2013-02-08 08:00:00,2.45,0.86,0.93,3024.1099984,8,4,2
2013-02-08 09:00:00,2.78,0.81,1.39,2840.5379995999997,9,4,2
2013-02-08 10:00:00,3.07,0.79,2.43,2666.579999599999,10,4,2
2013-02-08 11:00:00,3.66,0.71,3.96,2602.0679998000005,11,4,2
2013-02-08 12:00:00,3.9,0.66,5.04,2555.5939988,12,4,2
2013-02-08 13:00:00,4.0,0.59,5.59,2532.6639998999995,13,4,2
2013-02-08 14:00:00,4.07,0.6,5.58,2532.3720000999992,14,4,2
2013-02-08 15:00:00,3.79,0.65,5.22,2626.9660002999995,15,4,2
2013-02-08 16:00:00,3.3,0.68,5.04,2982.4239993999977,16,4,2
2013-02-08 17:00:00,2.65,0.78,4.55,3687.0050002000003,17,4,2
2013-02-08 18:00:00,2.29,0.82,4.49,4216.2399968,18,4,2
2013-02-08 19:00:00,2.41,0.82,4.79,4331.0829998,19,4,2
2013-02-08 20:00:00,3.03,0.83,4.07,4096.257001799999,20,4,2
2013-02-08 21:00:00,3.85,0.76,4.52,3887.3870001999994,21,4,2
2013-02-08 22:00:00,4.98,0.73,4.46,3539.579001199999,22,4,2
2013-02-08 23:00:00,5.06,0.74,3.87,2931.5679992000005,23,4,2
2013-04-10 23:00:00,5.93,0.94,6.93,1984.8159996,23,2,4
2013-04-11 00:00:00,6.31,0.96,6.88,1863.2669987999998,0,3,4
2013-04-11 01:00:00,5.9,0.94,6.89,1572.7849998000004,1,3,4
2013-04-11 02:00:00,5.59,0.96,6.52,1388.1659997000002,2,3,4
2013-04-11 03:00:00,5.42,0.96,6.46,1319.6209991999995,3,3,4
2013-04-11 04:00:00,4.52,0.96,6.39,1334.7219995,4,3,4
2013-04-11 05:00:00,4.3,0.96,6.29,1601.3530002000002,5,3,4
2013-04-11 06:00:00,3.62,0.94,6.23,2118.3129993,6,3,4
2013-04-11 07:00:00,2.93,0.95,5.93,2467.108998999998,7,3,4
2013-04-11 08:00:00,2.81,0.94,6.28,2591.4439989999996,8,3,4
2013-04-11 09:00:00,2.34,0.94,6.36,2488.2069991000003,9,3,4
2013-04-11 10:00:00,1.59,0.91,6.42,2464.833002199999,10,3,4
2013-04-11 11:00:00,1.39,0.92,6.58,2463.4170007000002,11,3,4
2013-04-11 12:00:00,1.46,0.9,7.27,2540.3879996000005,12,3,4
2013-04-11 13:00:00,1.44,0.89,8.23,2391.6919999999996,13,3,4
2013-04-11 14:00:00,1.86,0.84,9.16,2297.217001699999,14,3,4
2013-04-11 15:00:00,2.11,0.83,9.88,2379.8349995,15,3,4
2013-04-11 16:00:00,2.31,0.79,11.3,2560.493000600001,16,3,4
2013-04-11 17:00:00,2.41,0.8,10.64,2879.3829982999987,17,3,4
2013-04-11 18:00:00,2.37,0.83,9.62,3223.488998899999,18,3,4
2013-04-11 19:00:00,2.45,0.85,8.88,3473.882000199999,19,3,4
2013-04-11 20:00:00,2.57,0.85,9.41,3577.195998800001,20,3,4
2013-04-11 21:00:00,2.83,0.88,8.54,3255.4570009,21,3,4
2013-04-11 22:00:00,2.9,0.91,8.32,2684.296000299999,22,3,4
2013-10-28 00:00:00,4.81,0.95,13.28,1732.9880012999988,0,0,10
2013-10-28 01:00:00,5.01,0.94,13.86,1323.4489999000002,1,0,10
2013-10-28 02:00:00,8.31,0.94,15.34,1131.9089997,2,0,10
2013-10-28 03:00:00,10.14,0.91,16.04,1053.0700001000002,3,0,10
2013-10-28 04:00:00,11.17,0.89,16.06,1047.8889996000005,4,0,10
2013-10-28 05:00:00,11.08,0.88,15.64,1109.3929996999996,5,0,10
2013-10-28 06:00:00,12.71,0.83,15.68,1322.6980000999995,6,0,10
2013-10-28 07:00:00,14.11,0.78,13.16,1810.8689996,7,0,10
2013-10-28 08:00:00,11.47,0.79,11.7,2093.9249998000005,8,0,10
2013-10-28 09:00:00,10.23,0.75,12.43,2142.8160005,9,0,10
2013-10-28 10:00:00,9.52,0.73,12.58,2130.2710012000002,10,0,10
2013-10-28 11:00:00,10.0,0.69,13.51,2115.14,11,0,10
2013-10-28 12:00:00,9.46,0.66,13.97,2154.2760006000008,12,0,10
2013-10-28 13:00:00,8.51,0.71,13.79,2166.443999699999,13,0,10
2013-10-28 14:00:00,8.25,0.74,12.58,2150.9020002,14,0,10
2013-10-28 15:00:00,7.87,0.78,11.87,2179.4490003,15,0,10
2013-10-28 16:00:00,6.92,0.76,11.16,2295.0549993,16,0,10
2013-10-28 17:00:00,5.61,0.79,10.96,3007.426001200001,17,0,10
2013-10-28 18:00:00,5.29,0.81,9.82,3442.1780012000004,18,0,10
2013-10-28 19:00:00,4.43,0.82,9.0,3568.3320000000003,19,0,10
2013-10-28 20:00:00,5.05,0.81,9.34,3408.668000499999,20,0,10
2013-10-28 21:00:00,5.3,0.79,9.31,3115.1620001000006,21,0,10
2013-10-28 22:00:00,5.25,0.78,9.34,2699.8240008999996,22,0,10
2013-10-28 23:00:00,4.57,0.81,9.18,2141.830999999999,23,0,10
2013-07-30 23:00:00,3.93,0.82,17.96,1593.8090000000009,23,1,7
2013-07-31 00:00:00,3.65,0.8,17.5,1370.6880000999993,0,2,7
2013-07-31 01:00:00,3.54,0.82,17.06,1154.4800002,1,2,7
2013-07-31 02:00:00,3.48,0.82,17.03,1094.8069999,2,2,7
2013-07-31 03:00:00,3.45,0.85,16.94,1044.8929998000003,3,2,7
2013-07-31 04:00:00,3.55,0.85,16.88,1065.9510002,4,2,7
2013-07-31 05:00:00,3.34,0.88,16.49,1187.7100004,5,2,7
2013-07-31 06:00:00,3.5,0.85,17.04,1488.9829997000006,6,2,7
2013-07-31 07:00:00,3.54,0.86,17.54,1725.8290007000003,7,2,7
2013-07-31 08:00:00,3.45,0.9,17.31,1781.2500008999998,8,2,7
2013-07-31 09:00:00,4.4,0.88,18.2,1794.2919996000003,9,2,7
2013-07-31 10:00:00,5.2,0.85,19.35,1769.3169999999998,10,2,7
2013-07-31 11:00:00,5.35,0.8,20.84,1793.6230002000004,11,2,7
2013-07-31 12:00:00,5.44,0.77,21.39,1819.5959999000002,12,2,7
2013-07-31 13:00:00,6.3,0.75,21.93,1763.5929997,13,2,7
2013-07-31 14:00:00,6.77,0.69,23.56,1714.4180002,14,2,7
2013-07-31 15:00:00,6.35,0.67,23.11,1765.1319999,15,2,7
2013-07-31 16:00:00,5.94,0.7,22.47,1944.7750009000001,16,2,7
2013-07-31 17:00:00,5.71,0.72,21.91,2191.6460002999997,17,2,7
2013-07-31 18:00:00,5.35,0.73,21.34,2384.1270001,18,2,7
2013-07-31 19:00:00,4.99,0.75,20.81,2542.5469996999996,19,2,7
2013-07-31 20:00:00,4.73,0.77,20.36,2606.7749997999995,20,2,7
2013-07-31 21:00:00,3.8,0.78,20.22,2462.126000700001,21,2,7
2013-07-31 22:00:00,3.04,0.8,20.1,2077.9259997999998,22,2,7
2013-05-01 23:00:00,1.45,0.59,7.21,1690.4700009000007,23,2,5
2013-05-02 00:00:00,1.65,0.52,7.33,1499.8509995000002,0,3,5
2013-05-02 01:00:00,1.91,0.56,6.72,1239.5450006,1,3,5
2013-05-02 02:00:00,2.24,0.6,6.34,1109.3169997000002,2,3,5
2013-05-02 03:00:00,2.15,0.61,5.81,1068.5460000000005,3,3,5
2013-05-02 04:00:00,2.71,0.57,5.67,1127.7499992000005,4,3,5
2013-05-02 05:00:00,2.53,0.56,5.43,1436.3400006999996,5,3,5
2013-05-02 06:00:00,2.65,0.53,6.45,1996.457999,6,3,5
2013-05-02 07:00:00,3.62,0.37,8.86,2219.8390001000007,7,3,5
2013-05-02 08:00:00,4.96,0.29,11.02,2111.3810000000008,8,3,5
2013-05-02 09:00:00,5.32,0.25,12.89,1965.4829991999995,9,3,5
2013-05-02 10:00:00,5.05,0.25,13.95,1856.2799997,10,3,5
2013-05-02 11:00:00,4.77,0.23,15.06,1849.5749996000004,11,3,5
2013-05-02 12:00:00,4.72,0.27,16.41,1815.5210006000007,12,3,5
2013-05-02 13:00:00,4.43,0.27,16.28,1718.2639996,13,3,5
2013-05-02 14:00:00,4.13,0.3,16.96,1727.2629997999993,14,3,5
2013-05-02 15:00:00,4.36,0.3,16.81,1878.5600001999992,15,3,5
2013-05-02 16:00:00,3.59,0.36,16.63,2118.293999,16,3,5
2013-05-02 17:00:00,3.85,0.39,15.31,2381.449999899999,17,3,5
2013-05-02 18:00:00,3.62,0.42,13.92,2534.740000199999,18,3,5
2013-05-02 19:00:00,3.29,0.46,12.17,2666.4330009000014,19,3,5
2013-05-02 20:00:00,2.7,0.52,10.81,2950.6389988999986,20,3,5
2013-05-02 21:00:00,2.1,0.56,9.82,2785.4460001,21,3,5
2013-05-02 22:00:00,0.96,0.58,8.86,2268.5760006,22,3,5
2013-04-19 23:00:00,1.34,0.87,5.43,1904.3409998999998,23,4,4
2013-04-20 00:00:00,0.81,0.9,4.84,1713.5300011,0,5,4
2013-04-20 01:00:00,0.72,0.9,4.33,1431.2119992999997,1,5,4
2013-04-20 02:00:00,0.61,0.92,3.67,1252.2480003000003,2,5,4
2013-04-20 03:00:00,0.54,0.93,3.85,1191.2049997,3,5,4
2013-04-20 04:00:00,0.39,0.89,3.19,1205.4960000999995,4,5,4
2013-04-20 05:00:00,0.62,0.89,2.88,1376.9879998999997,5,5,4
2013-04-20 06:00:00,0.48,0.88,3.61,1719.3580003999998,6,5,4
2013-04-20 07:00:00,1.24,0.82,5.19,2158.7229995999996,7,5,4
2013-04-20 08:00:00,2.33,0.68,7.01,2410.461999599999,8,5,4
2013-04-20 09:00:00,3.17,0.54,8.88,2411.2450011,9,5,4
2013-04-20 10:00:00,3.36,0.52,9.59,2380.5559997,10,5,4
2013-04-20 11:00:00,2.91,0.48,11.12,2381.7400006000003,11,5,4
2013-04-20 12:00:00,3.31,0.43,12.18,2289.5079984000004,12,5,4
2013-04-20 13:00:00,3.59,0.41,13.14,2151.9499996999994,13,5,4
2013-04-20 14:00:00,3.87,0.38,12.86,2075.4740004,14,5,4
2013-04-20 15:00:00,3.89,0.39,13.08,2085.8189996,15,5,4
2013-04-20 16:00:00,4.19,0.42,12.17,2266.2299987999995,16,5,4
2013-04-20 17:00:00,4.06,0.45,11.13,2579.933001299999,17,5,4
2013-04-20 18:00:00,3.38,0.51,9.89,2786.3180002999998,18,5,4
2013-04-20 19:00:00,3.25,0.57,8.34,2918.3000004000005,19,5,4
2013-04-20 20:00:00,2.75,0.64,7.07,3059.6119998000004,20,5,4
2013-04-20 21:00:00,2.57,0.69,5.99,2879.4429993000003,21,5,4
2013-04-20 22:00:00,2.37,0.74,4.93,2435.3069989999995,22,5,4
2013-08-19 23:00:00,1.15,0.7,15.07,1506.5699998999994,23,0,8
2013-08-20 00:00:00,1.16,0.74,13.88,1333.1499995,0,1,8
2013-08-20 01:00:00,1.33,0.73,13.98,1125.9350000000004,1,1,8
2013-08-20 02:00:00,1.35,0.78,12.96,1039.7069998,2,1,8
2013-08-20 03:00:00,0.97,0.83,12.16,993.5940000000002,3,1,8
2013-08-20 04:00:00,1.26,0.83,12.21,1030.6360008,4,1,8
2013-08-20 05:00:00,1.3,0.83,12.67,1180.5460001000004,5,1,8
2013-08-20 06:00:00,1.11,0.83,13.59,1477.7250000999993,6,1,8
2013-08-20 07:00:00,1.4,0.78,15.03,1669.7489998,7,1,8
2013-08-20 08:00:00,0.97,0.7,16.8,1723.1219994999997,8,1,8
2013-08-20 09:00:00,1.06,0.55,19.06,1701.6860002999993,9,1,8
2013-08-20 10:00:00,1.88,0.5,20.61,1666.251,10,1,8
2013-08-20 11:00:00,1.72,0.44,21.38,1670.3749994,11,1,8
2013-08-20 12:00:00,2.11,0.41,22.84,1706.1060001,12,1,8
2013-08-20 13:00:00,2.47,0.39,23.2,1623.0769998999997,13,1,8
2013-08-20 14:00:00,1.88,0.4,23.53,1582.7150003000006,14,1,8
2013-08-20 15:00:00,2.02,0.39,23.3,1639.3129999999999,15,1,8
2013-08-20 16:00:00,1.47,0.39,23.22,1879.6809996,16,1,8
2013-08-20 17:00:00,1.88,0.39,23.47,2096.4940009,17,1,8
2013-08-20 18:00:00,2.09,0.45,21.93,2231.1939988000004,18,1,8
2013-08-20 19:00:00,2.64,0.52,20.23,2391.9699994000007,19,1,8
2013-08-20 20:00:00,3.29,0.6,19.35,2592.6359997000004,20,1,8
2013-08-20 21:00:00,2.41,0.64,18.2,2419.8070001999995,21,1,8
2013-08-20 22:00:00,2.32,0.69,17.07,2016.782998699999,22,1,8
2013-10-21 23:00:00,4.76,0.81,16.98,1607.7030002000004,23,0,10
2013-10-22 00:00:00,4.6,0.82,16.96,1423.0510004999996,0,1,10
2013-10-22 01:00:00,4.65,0.82,16.96,1183.2099994999999,1,1,10
2013-10-22 02:00:00,4.56,0.83,16.89,1062.2200004000003,2,1,10
2013-10-22 03:00:00,4.53,0.83,16.87,1033.1940003999998,3,1,10
2013-10-22 04:00:00,4.26,0.84,16.79,1100.1970006000001,4,1,10
2013-10-22 05:00:00,4.19,0.86,16.32,1314.3360004,5,1,10
2013-10-22 06:00:00,4.42,0.86,16.32,1863.5030003000002,6,1,10
2013-10-22 07:00:00,4.77,0.86,16.66,2153.5339995999993,7,1,10
2013-10-22 08:00:00,4.64,0.88,16.36,2055.3719994,8,1,10
2013-10-22 09:00:00,4.67,0.89,16.42,2031.3659993999995,9,1,10
2013-10-22 10:00:00,4.72,0.9,16.49,1960.8099995000005,10,1,10
2013-10-22 11:00:00,5.57,0.91,16.89,1986.0799994999998,11,1,10
2013-10-22 12:00:00,5.35,0.91,16.51,2003.1970005000003,12,1,10
2013-10-22 13:00:00,5.3,0.89,17.04,1946.2560005999994,13,1,10
2013-10-22 14:00:00,5.41,0.86,17.47,1879.0979994,14,1,10
2013-10-22 15:00:00,5.84,0.83,18.03,1980.6309996999996,15,1,10
2013-10-22 16:00:00,5.3,0.83,17.85,2293.8540009999992,16,1,10
2013-10-22 17:00:00,4.64,0.84,17.36,2926.979000899999,17,1,10
2013-10-22 18:00:00,5.14,0.85,16.84,3354.532998899998,18,1,10
2013-10-22 19:00:00,5.55,0.86,16.37,3241.3810005000005,19,1,10
2013-10-22 20:00:00,5.5,0.85,16.23,3018.9899990000004,20,1,10
2013-10-22 21:00:00,4.66,0.85,14.66,2763.7940002000005,21,1,10
2013-10-22 22:00:00,4.56,0.88,13.79,2196.4089993,22,1,10
2013-08-25 23:00:00,3.75,0.88,17.56,1574.4139997000007,23,6,8
2013-08-26 00:00:00,2.72,0.9,17.02,2121.2840015,0,0,8
2013-08-26 01:00:00,3.4,0.91,16.41,1161.8040008,1,0,8
2013-08-26 02:00:00,3.41,0.89,16.4,1046.4820000000002,2,0,8
2013-08-26 03:00:00,3.31,0.88,16.42,1002.73,3,0,8
2013-08-26 04:00:00,3.46,0.88,16.43,1010.4109997999997,4,0,8
2013-08-26 05:00:00,3.06,0.88,16.37,1073.8809997,5,0,8
2013-08-26 06:00:00,3.12,0.9,16.47,1233.7740003000004,6,0,8
2013-08-26 07:00:00,3.28,0.88,16.88,1491.5559999999998,7,0,8
2013-08-26 08:00:00,3.69,0.85,17.89,1745.3330007000002,8,0,8
2013-08-26 09:00:00,3.85,0.77,19.09,1950.1739996,9,0,8
2013-08-26 10:00:00,3.68,0.71,20.88,1950.6620004999997,10,0,8
2013-08-26 11:00:00,3.53,0.64,22.4,1938.7520009000007,11,0,8
2013-08-26 12:00:00,4.02,0.54,23.91,1960.7219997999991,12,0,8
2013-08-26 13:00:00,4.03,0.52,23.57,1893.014,13,0,8
2013-08-26 14:00:00,3.71,0.45,24.32,1831.0159994000003,14,0,8
2013-08-26 15:00:00,3.88,0.44,24.24,1841.1390006999995,15,0,8
2013-08-26 16:00:00,3.39,0.41,24.09,1974.9009999000004,16,0,8
2013-08-26 17:00:00,3.71,0.42,23.34,2177.5699998000005,17,0,8
2013-08-26 18:00:00,3.15,0.46,21.7,2288.6839989000005,18,0,8
2013-08-26 19:00:00,2.52,0.51,20.04,2457.4479989999995,19,0,8
2013-08-26 20:00:00,1.77,0.57,18.82,2608.0779991,20,0,8
2013-08-26 21:00:00,1.19,0.65,17.52,2439.7929993000002,21,0,8
2013-08-26 22:00:00,1.22,0.7,16.77,2006.2509995000003,22,0,8
2013-07-13 23:00:00,1.79,0.75,20.23,1748.0719999000003,23,5,7
2013-07-14 00:00:00,1.23,0.79,19.02,1546.9269996999994,0,6,7
2013-07-14 01:00:00,1.19,0.82,18.33,1314.4499994000005,1,6,7
2013-07-14 02:00:00,0.97,0.82,17.92,1186.160000000001,2,6,7
2013-07-14 03:00:00,1.18,0.82,17.88,1116.6679997999997,3,6,7
2013-07-14 04:00:00,0.92,0.83,17.28,1098.34,4,6,7
2013-07-14 05:00:00,1.01,0.86,17.44,1144.2819998999994,5,6,7
2013-07-14 06:00:00,1.08,0.77,18.96,1316.7429996999997,6,6,7
2013-07-14 07:00:00,1.07,0.75,19.87,1578.5369999000006,7,6,7
2013-07-14 08:00:00,1.05,0.7,21.41,1840.5679998000003,8,6,7
2013-07-14 09:00:00,1.35,0.66,23.35,2002.4320000000007,9,6,7
2013-07-14 10:00:00,1.76,0.61,24.61,2082.8230000000003,10,6,7
2013-07-14 11:00:00,2.11,0.53,25.75,2107.8870005,11,6,7
2013-07-14 12:00:00,2.44,0.48,26.37,2059.3489994999995,12,6,7
2013-07-14 13:00:00,3.32,0.41,27.76,2029.8349993000008,13,6,7
2013-07-14 14:00:00,3.71,0.39,27.51,1964.7970004999997,14,6,7
2013-07-14 15:00:00,3.65,0.41,27.49,1973.7800008000006,15,6,7
2013-07-14 16:00:00,3.15,0.41,27.83,2128.7790008,16,6,7
2013-07-14 17:00:00,2.84,0.41,27.32,2255.6829996999995,17,6,7
2013-07-14 18:00:00,2.5,0.41,26.72,2307.7119995999997,18,6,7
2013-07-14 19:00:00,1.81,0.41,25.73,2324.387000099999,19,6,7
2013-07-14 20:00:00,1.58,0.53,24.29,2466.1730005000004,20,6,7
2013-07-14 21:00:00,1.9,0.57,23.05,2514.9800000999994,21,6,7
2013-07-14 22:00:00,1.23,0.61,22.64,2144.259,22,6,7
2013-12-17 00:00:00,2.88,0.88,7.4,2094.2909988999995,0,1,12
2013-12-17 01:00:00,3.57,0.9,6.47,1619.7559988,1,1,12
2013-12-17 02:00:00,3.76,0.85,6.14,1341.2530002000003,2,1,12
2013-12-17 03:00:00,3.13,0.88,5.26,1215.4920001000005,3,1,12
2013-12-17 04:00:00,2.13,0.88,4.84,1174.9519999,4,1,12
2013-12-17 05:00:00,1.09,0.88,4.76,1244.0599997,5,1,12
2013-12-17 06:00:00,1.25,0.9,4.66,1556.4590001000004,6,1,12
2013-12-17 07:00:00,0.9,0.89,4.61,2146.792000199999,7,1,12
2013-12-17 08:00:00,0.53,0.9,4.66,2602.1599979000002,8,1,12
2013-12-17 09:00:00,0.86,0.93,4.77,2423.9189993000005,9,1,12
2013-12-17 10:00:00,0.51,0.9,5.2,2287.4070006,10,1,12
2013-12-17 11:00:00,1.08,0.88,5.72,2210.7980008,11,1,12
2013-12-17 12:00:00,1.39,0.87,5.89,2249.1700002999996,12,1,12
2013-12-17 13:00:00,1.8,0.85,5.91,2248.5449999000007,13,1,12
